level_0,index,Unnamed: 0,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2071,2134,2181,7,150.5,0.0,0.0,28,549.0833332999999,0.0,0.013571429,2.663333333,0.0,May,1.0,1,1,2,Returning_Visitor,False,True
2072,2135,2182,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3.0,2,3,1,Returning_Visitor,False,False
2073,2136,2183,0,0.0,0.0,0.0,10,170.0,0.04,0.1,0.0,0.0,May,2.0,2,6,3,Returning_Visitor,False,False
2074,2137,2184,2,53.0,0.0,0.0,4,46.0,0.026666667,0.0559999999999999,0.0,0.4,May,3.0,2,1,2,Returning_Visitor,False,False
2075,2138,2185,3,102.0,2.0,108.0,51,1742.325216,0.003636364,0.009228841,0.0,0.0,May,1.0,1,1,2,Returning_Visitor,True,False
2076,2139,2186,5,47.5,0.0,0.0,40,787.2,0.0,0.012121212,2.782886364,0.4,May,2.0,2,4,4,Returning_Visitor,False,False
2077,2140,2187,0,0.0,0.0,0.0,33,1239.5,0.070588235,0.095098039,0.0,1.0,May,2.0,2,1,2,Returning_Visitor,True,False
2078,2141,2188,5,724.5,0.0,0.0,23,867.3333332999998,0.0,0.000826446,59.988,0.0,May,1.0,1,1,2,Returning_Visitor,False,True
2079,2142,2189,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2.0,2,1,13,Returning_Visitor,True,False
2080,2143,2190,0,0.0,1.0,0.0,124,4093.430518999999,0.005816216,0.043499683,0.0,0.0,May,2.0,2,8,13,Returning_Visitor,False,False
2081,2144,2191,1,7.5,0.0,0.0,19,216.1666667,0.038095238,0.058730159,0.0,0.6,May,2.0,5,1,3,Returning_Visitor,False,False
2082,2145,2192,1,28.0,4.0,162.0,23,659.0833332999999,0.013580247,0.020440917,21.1162963,0.0,May,2.0,2,8,1,Returning_Visitor,False,False
2083,2146,2193,4,130.5,2.0,51.0,43,2265.529221,0.004,0.004,14.792,0.0,May,3.0,2,4,2,Returning_Visitor,False,False
2084,2147,2194,0,0.0,0.0,0.0,8,729.0,0.041666667,0.070833333,0.0,0.4,May,2.0,2,8,1,Returning_Visitor,False,False
2085,2148,2195,0,0.0,0.0,0.0,23,1299.5,0.034782609,0.069565217,0.0,0.6,May,2.0,2,1,4,Returning_Visitor,False,False
2086,2149,2196,0,0.0,0.0,0.0,6,103.0,0.0,0.05,0.0,0.6,May,2.0,10,1,3,Returning_Visitor,False,False
2087,2150,2197,0,0.0,0.0,0.0,16,129.3333333,0.0,0.0125,0.0,0.6,May,2.0,6,1,1,Returning_Visitor,False,False
2088,2151,2198,0,0.0,0.0,0.0,2,162.0,0.0,0.05,0.0,0.0,May,2.0,4,1,4,Returning_Visitor,False,False
2089,2152,2199,2,96.0,0.0,0.0,5,122.0,0.028571429,0.05,0.0,0.0,May,1.0,1,1,15,Returning_Visitor,True,False
2090,2153,2200,7,228.125,0.0,0.0,71,1294.251207,0.002631579,0.01503053,4.5082710530000005,0.0,May,2.0,2,3,13,Returning_Visitor,False,False
2091,2154,2201,7,133.1666667,2.0,80.0,10,246.7916667,0.0,0.008333333,0.0,0.0,May,2.0,2,1,3,New_Visitor,False,False
2092,2155,2202,9,357.25,3.0,115.0,45,2889.25,0.0,0.0069999999999999,54.9759,0.0,May,2.0,2,1,4,Returning_Visitor,False,True
2093,2156,2203,0,0.0,3.0,470.0,84,3882.025758,0.004909561,0.02088789,10.21229767,0.0,May,2.0,4,1,1,Returning_Visitor,False,False
2094,2157,2204,3,14.0,0.0,0.0,25,4207.666667,0.008333333,0.020833333,0.0,0.0,May,2.0,2,3,13,Returning_Visitor,True,False
2095,2159,2206,0,0.0,0.0,0.0,28,2529.75,0.066666667,0.088271605,0.0,0.4,May,2.0,5,1,1,Returning_Visitor,False,False
2096,2160,2207,0,0.0,0.0,0.0,9,2081.0,0.044444444,0.1,0.0,0.0,May,2.0,5,2,1,Returning_Visitor,False,False
2097,2161,2208,2,418.6666667,0.0,0.0,21,1845.666667,0.018787879,0.023939394,23.069000000000003,0.0,May,2.0,2,1,5,Returning_Visitor,False,False
2098,2162,2209,6,335.11904760000004,1.0,8.0,51,1927.031548,0.003954802,0.014481293,2.846779661,1.0,May,1.0,1,9,3,Returning_Visitor,True,False
2099,2163,2210,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1.0,1,7,3,Returning_Visitor,False,False
2100,2164,2211,0,0.0,0.0,0.0,11,831.9333333,0.0,0.02037037,0.0,0.8,May,3.0,2,6,14,Returning_Visitor,False,False
2101,2165,2212,1,10.0,0.0,0.0,82,706.2996032000001,0.0,0.002439024,0.0,1.0,May,2.0,2,4,2,Returning_Visitor,True,False
2102,2166,2213,9,329.297619,1.0,75.0,32,1888.547619,0.010810811,0.025900901,24.63837838,0.0,May,1.0,1,9,4,Returning_Visitor,True,True
2103,2167,2214,6,91.98484848,3.0,58.95238095,54,2407.322811,0.0034482759999999,0.010418719,0.0,0.0,May,3.0,2,3,4,Returning_Visitor,False,False
2104,2168,2215,2,47.0,0.0,0.0,42,1528.382468,0.0,0.004761905,17.69657143,1.0,May,1.0,1,1,4,New_Visitor,True,True
2105,2169,2216,6,153.275,3.0,394.0,25,599.1,0.013333333,0.030151515,22.3392,0.0,May,1.0,1,3,4,Returning_Visitor,True,False
2106,2170,2217,4,86.0,0.0,0.0,34,4656.8003659999995,0.0063063059999999,0.038438438,5.185457275,0.0,May,2.0,2,1,2,Returning_Visitor,False,False
2107,2171,2218,0,0.0,0.0,0.0,5,151.2,0.0,0.053333333,0.0,0.8,May,7.0,1,3,1,Returning_Visitor,False,False
2108,2172,2219,6,89.0,3.0,12.0,75,5378.045851,0.02013261,0.0464397,4.3744012660000005,0.2,May,2.0,2,8,3,Returning_Visitor,False,True
2109,2173,2220,0,0.0,0.0,0.0,7,212.0,0.028571429,0.028571429,0.0,0.4,May,3.0,3,5,1,Returning_Visitor,False,False
2110,2174,2221,2,2.0,0.0,0.0,0,0.0,0.1,0.1,0.0,0.0,May,1.0,1,3,2,Returning_Visitor,True,False
2111,2175,2222,0,0.0,0.0,0.0,16,748.4,0.014285714,0.035714286,43.19228571,0.0,May,2.0,2,3,4,Returning_Visitor,False,False
2112,2176,2223,0,0.0,0.0,0.0,38,314.8333333,0.010526316,0.031578947,0.0,0.6,May,2.0,2,1,3,Returning_Visitor,False,False
2113,2177,2224,1,0.0,0.0,0.0,19,867.8333332999998,0.015,0.028333333,0.0,0.0,May,2.0,2,7,6,Returning_Visitor,False,False
2114,2178,2225,0,0.0,2.0,56.0,9,379.0,0.0,0.03,0.0,0.0,May,2.0,2,2,4,New_Visitor,False,False
2115,2179,2226,2,48.0,0.0,0.0,3,66.5,0.05,0.1,0.0,0.0,May,3.0,2,1,3,Returning_Visitor,False,False
2116,2180,2227,10,527.0,3.0,213.0,26,994.8222222,0.0,0.00344086,0.0,0.0,May,3.0,2,1,2,Returning_Visitor,False,False
2117,2182,2229,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,1.0,8,7,4,Returning_Visitor,False,False
2118,2183,2230,3,133.5,4.0,191.0,15,443.9333333000001,0.0,0.02,0.0,0.0,May,1.0,1,3,6,Returning_Visitor,False,False
2119,2184,2231,7,186.1,0.0,0.0,32,906.3,0.005128205,0.025641026,20.91692308,0.0,May,2.0,2,1,1,Returning_Visitor,False,False
2120,2185,2232,0,0.0,0.0,0.0,3,57.0,0.0,0.066666667,0.0,0.2,May,2.0,5,1,2,Returning_Visitor,False,False
2121,2186,2233,0,0.0,0.0,0.0,6,117.0,0.083333333,0.088888889,0.0,0.0,May,3.0,2,4,3,Returning_Visitor,False,False
2122,2187,2234,5,69.0,4.0,163.0,50,2424.75,0.0,0.0233333329999999,2.973214286,0.0,May,2.0,2,3,3,Returning_Visitor,False,False
2123,2188,2236,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2.0,2,1,1,Returning_Visitor,False,False
2124,2189,2237,0,0.0,0.0,0.0,3,311.0,0.1,0.166666667,0.0,0.6,May,1.0,1,1,3,Returning_Visitor,False,False
2125,2190,2238,4,91.0,1.0,188.0,160,2418.52904,0.004878049,0.017369338,0.58275,0.0,May,2.0,6,1,6,Returning_Visitor,False,False
2126,2191,2239,0,0.0,0.0,0.0,39,905.6,0.012820513,0.021245421,0.0,0.0,May,3.0,2,1,3,Returning_Visitor,False,False
2127,2192,2240,0,0.0,0.0,0.0,8,100.0,0.075,0.125,0.0,1.0,May,2.0,5,1,11,Returning_Visitor,True,False
2128,2193,2241,0,0.0,0.0,0.0,30,986.5,0.0066666669999999,0.0233333329999999,0.0,0.0,May,2.0,4,3,3,Returning_Visitor,False,False
2129,2194,2242,5,43.4,0.0,0.0,32,3121.555556,0.009259259,0.036759259,26.5455,0.0,May,2.0,4,4,2,Returning_Visitor,False,False
2130,2195,2243,4,32.66666667,0.0,0.0,34,1378.966667,0.0078947369999999,0.01716792,18.46989474,0.0,May,3.0,2,1,4,Returning_Visitor,True,True
2131,2196,2244,6,86.2,0.0,0.0,49,3003.419048,0.010526316,0.015711501,4.376915789,0.4,May,1.0,1,4,4,Returning_Visitor,False,False
2132,2197,2245,0,0.0,1.0,25.0,43,2053.933333,0.012878788,0.039015152,0.0,0.0,May,2.0,5,6,3,Returning_Visitor,True,False
2133,2198,2246,1,299.0,0.0,0.0,4,212.5,0.0,0.04,0.0,0.0,May,2.0,2,2,1,Returning_Visitor,True,False
2134,2199,2247,10,295.69405589999997,0.0,0.0,29,785.4743589999999,0.0,0.001481481,34.99166667,0.0,May,2.0,2,5,4,Returning_Visitor,True,True
2135,2200,2248,2,14.5,0.0,0.0,23,316.3333333,0.008333333,0.0308333329999999,0.0,1.0,May,2.0,2,2,4,Returning_Visitor,True,False
2136,2201,2249,1,41.0,4.0,360.0,28,769.5,0.024242424,0.042424242,19.38181818,0.0,May,2.0,2,1,6,Returning_Visitor,False,False
2137,2202,2250,0,0.0,0.0,0.0,15,298.1666667,0.013333333,0.044444444,0.0,0.4,May,2.0,10,9,3,Returning_Visitor,False,False
2138,2203,2251,0,0.0,1.0,48.0,32,1808.333333,0.05,0.075208333,12.484125,0.4,May,3.0,2,8,1,Returning_Visitor,False,True
2139,2204,2252,0,0.0,0.0,0.0,30,1184.5,0.0066666669999999,0.048333333,0.0,0.6,May,4.0,2,1,1,Returning_Visitor,False,False
2140,2205,2253,3,177.0,0.0,0.0,3,184.5,0.04,0.033333333,0.0,0.0,May,3.0,2,4,11,New_Visitor,False,False
2141,2206,2254,3,77.0,5.0,243.0,127,2573.875,0.00025641,0.009196581,0.0,0.0,May,2.0,2,4,3,Returning_Visitor,False,False
2142,2207,2255,5,187.2666667,2.0,17.0,64,2121.304304,0.003188406,0.018007866,4.873969358,0.0,May,3.0,3,3,4,Returning_Visitor,True,False
2143,2208,2256,5,587.0,0.0,0.0,125,4639.410534000001,0.012433862,0.023856765,0.0,0.6,May,3.0,2,1,4,Returning_Visitor,False,False
2144,2209,2257,3,76.5,2.0,66.0,16,315.3666667,0.0,0.014736842,0.0,0.0,May,3.0,2,1,3,Returning_Visitor,True,False
2145,2210,2258,1,35.0,1.0,49.5,11,1464.0,0.0,0.020512821,32.946,0.2,May,2.0,2,4,4,Returning_Visitor,False,True
2146,2211,2259,0,0.0,2.0,236.0,66,1483.55,0.0,0.006153846,143.2115385,0.0,May,2.0,4,3,3,Returning_Visitor,True,True
2147,2212,2260,1,7.0,1.0,97.0,53,2247.608298,0.004848485,0.016751935,32.68969091,0.0,May,1.0,1,3,4,Returning_Visitor,False,False
2148,2213,2261,0,0.0,0.0,0.0,19,950.0,0.0,0.011111111,0.0,0.0,May,1.0,1,1,2,Returning_Visitor,False,False
2149,2214,2262,15,161.76441100000002,7.0,227.25,104,6254.4201219999995,0.028065242,0.036927442,3.4312103169999997,0.0,May,3.0,2,1,2,Returning_Visitor,True,False
2150,2215,2263,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1.0,1,8,1,Returning_Visitor,False,False
2151,2216,2264,0,0.0,0.0,0.0,3,29.0,0.0,0.066666667,0.0,0.0,May,2.0,2,1,4,Returning_Visitor,True,False
2152,2217,2265,1,5.0,0.0,0.0,7,228.0,0.0,0.028571429,0.0,0.0,May,1.0,1,3,3,Returning_Visitor,False,False
2153,2218,2266,0,0.0,0.0,0.0,2,205.0,0.0,0.05,0.0,0.0,May,3.0,2,1,13,Returning_Visitor,False,False
2154,2219,2267,1,25.0,0.0,0.0,35,1570.5,0.0,0.0029411759999999,13.07329412,0.0,May,2.0,2,6,4,Returning_Visitor,True,True
2155,2220,2268,0,0.0,1.0,0.0,14,101.0,0.13125,0.16875,0.0,0.6,May,3.0,2,1,13,Returning_Visitor,False,False
2156,2222,2270,2,145.0,0.0,0.0,7,196.5,0.0,0.0125,0.0,0.0,May,3.0,2,4,1,Returning_Visitor,False,False
2157,2223,2271,1,13.0,0.0,0.0,15,524.5,0.0,0.013333333,33.9612,0.0,May,3.0,2,1,6,Returning_Visitor,False,True
2158,2224,2272,0,0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,1.0,1,1,1,Returning_Visitor,False,False
2159,2225,2273,0,0.0,6.0,451.5,28,674.4345238,0.005882353,0.017647059,0.0,0.0,May,3.0,2,4,1,Returning_Visitor,True,False
2160,2226,2274,3,80.0,0.0,0.0,32,931.5,0.008823529,0.023529412,51.11722549,0.0,May,2.0,2,1,1,Returning_Visitor,False,False
2161,2227,2275,7,75.84615385,4.0,246.3333333,16,672.8794872000001,0.021428571,0.029027611,0.0,0.0,May,1.0,1,1,3,Returning_Visitor,False,False
2162,2228,2276,0,0.0,0.0,0.0,5,0.0,0.2,0.2,0.0,0.6,May,3.0,2,8,13,Returning_Visitor,False,False
2163,2229,2277,7,164.5,0.0,0.0,73,3022.478571,0.002631579,0.026472431,4.25425,0.0,May,2.0,2,5,1,Returning_Visitor,False,False
2164,2230,2278,4,309.0,0.0,0.0,27,877.5,0.0,0.0074074069999999,44.47733333,0.0,May,1.0,1,1,4,New_Visitor,False,True
2165,2231,2279,0,0.0,1.0,416.0,20,412.8333333,0.019047619,0.038095238,0.0,0.0,May,2.0,2,3,6,Returning_Visitor,False,False
2166,2232,2280,3,47.0,0.0,0.0,22,486.5,0.0,0.030666667,0.0,0.0,May,3.0,2,3,11,Returning_Visitor,False,False
2167,2233,2281,0,0.0,1.0,51.0,29,1225.5,0.0,0.010344828,25.90331034,0.0,May,4.0,2,1,4,New_Visitor,False,True
2168,2234,2282,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1.0,1,6,1,Returning_Visitor,False,False
2169,2235,2283,0,0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.6,May,3.0,2,6,13,Returning_Visitor,False,False
2170,2236,2284,12,240.2,0.0,0.0,90,1221.853846,0.002061856,0.014387171,1.722164948,0.0,May,2.0,4,1,4,Returning_Visitor,False,False
2171,2237,2285,0,0.0,0.0,0.0,14,258.0,0.164285714,0.173809524,0.0,0.6,May,3.0,2,6,13,Returning_Visitor,False,False
2172,2238,2286,0,0.0,0.0,0.0,30,1370.833333,0.042145594,0.066781609,0.0,0.0,May,3.0,2,2,4,Returning_Visitor,False,False
2173,2239,2287,0,0.0,0.0,0.0,15,1652.0,0.04,0.073333333,0.0,0.0,May,2.0,5,1,3,Returning_Visitor,False,False
2174,2240,2288,2,123.0,0.0,0.0,6,178.33333330000002,0.0,0.023809524,0.0,0.0,May,3.0,2,1,1,Returning_Visitor,True,False
2175,2241,2289,0,0.0,0.0,0.0,43,1146.5,0.006976744,0.0352713179999999,0.0,0.6,May,2.0,2,1,4,Returning_Visitor,False,False
2176,2242,2290,2,29.33333333,0.0,0.0,98,2680.828571,0.009183673,0.014160401,16.04860714,0.0,May,3.0,2,3,13,Returning_Visitor,False,True
2177,2243,2291,1,47.0,0.0,0.0,11,197.5,0.0,0.025,0.0,0.0,May,3.0,2,1,3,New_Visitor,False,False
2178,2244,2292,5,152.875,2.0,81.0,46,2295.182143,0.004081633,0.0148736639999999,21.02481633,0.2,May,3.0,2,4,1,Returning_Visitor,False,False
2179,2245,2293,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,3.0,2,1,1,Returning_Visitor,False,False
2180,2246,2294,0,0.0,0.0,0.0,17,248.9,0.0,0.02745098,0.0,0.8,May,1.0,1,3,2,Returning_Visitor,False,False
2181,2247,2295,0,0.0,0.0,0.0,2,44.0,0.0,0.1,0.0,0.0,May,1.0,1,8,1,Returning_Visitor,False,False
2182,2248,2296,0,0.0,0.0,0.0,44,1151.116667,0.0,0.017829457,7.529302326,0.0,May,2.0,2,1,6,Returning_Visitor,False,False
2183,2249,2297,1,10.0,1.0,0.0,28,830.0,0.013793103,0.0448275859999999,0.0,0.4,May,2.0,2,1,2,Returning_Visitor,False,False
2184,2250,2298,0,0.0,0.0,0.0,15,125.25,0.025,0.05,0.0,0.6,May,2.0,2,6,13,Returning_Visitor,False,False
2185,2251,2299,0,0.0,0.0,0.0,3,17.0,0.0,0.066666667,0.0,0.0,May,2.0,2,9,3,Returning_Visitor,False,False
2186,2252,2300,4,96.5,0.0,0.0,42,2172.333333,0.0,0.01124031,35.2339845,0.0,May,2.0,2,4,2,Returning_Visitor,False,False
2187,2253,2301,3,44.0,4.0,1636.0,49,4945.083333,0.009259259,0.029444444,6.165,0.8,May,2.0,2,2,4,Returning_Visitor,False,True
2188,2254,2302,0,0.0,0.0,0.0,21,358.25,0.038095238,0.075238095,0.0,0.8,May,2.0,5,4,2,Returning_Visitor,False,False
2189,2255,2303,1,35.0,0.0,0.0,13,233.1666667,0.0,0.016666667,0.0,0.0,May,1.0,1,5,4,Returning_Visitor,False,False
2190,2256,2304,0,0.0,0.0,0.0,20,528.0,0.0,0.0075,31.1904,0.6,May,2.0,2,1,4,New_Visitor,False,True
2191,2257,2305,5,72.5,0.0,0.0,16,1154.766667,0.005263158,0.026315789,0.0,0.0,May,2.0,4,1,2,Returning_Visitor,True,False
2192,2258,2306,1,38.0,1.0,16.0,30,1522.816667,0.026666667,0.0273333329999999,0.0,0.0,May,3.0,2,2,13,Returning_Visitor,False,False
2193,2259,2307,0,0.0,0.0,0.0,13,468.1666666999999,0.0,0.006060606,0.0,0.0,May,2.0,2,6,2,New_Visitor,True,False
2194,2260,2308,0,0.0,0.0,0.0,15,432.5,0.0,0.015384615,0.0,0.0,May,2.0,6,6,1,Returning_Visitor,False,False
2195,2261,2309,3,76.75,1.0,0.0,36,1100.916667,0.007692308,0.015262515,18.99269231,0.0,May,2.0,2,1,2,Returning_Visitor,False,False
2196,2262,2310,0,0.0,0.0,0.0,33,663.2333332999999,0.026470588,0.059803922,0.0,0.8,May,3.0,2,3,13,Returning_Visitor,False,False
2197,2263,2311,2,353.0,0.0,0.0,24,2874.083333,0.025,0.025357143,0.0,0.0,May,2.0,2,3,6,Returning_Visitor,False,False
2198,2264,2312,15,275.9104437,6.0,606.75,47,1813.86461,0.007377049,0.019090804,9.417272131,0.0,May,3.0,2,4,6,Returning_Visitor,True,False
2199,2265,2313,4,104.5,4.0,261.8333333,13,214.69220780000003,0.033333333,0.028759666,0.0,0.0,May,3.0,2,1,2,Returning_Visitor,True,False
2200,2266,2314,0,0.0,0.0,0.0,2,28.0,0.0,0.1,0.0,0.0,May,2.0,2,1,3,Returning_Visitor,False,False
2201,2267,2315,3,134.0,0.0,0.0,5,78.5,0.0,0.025,0.0,0.0,May,2.0,2,7,2,Returning_Visitor,True,False
2202,2268,2316,0,0.0,0.0,0.0,28,534.5833333,0.0,0.021428571,0.0,1.0,May,2.0,4,4,1,Returning_Visitor,True,False
2203,2269,2317,0,0.0,0.0,0.0,10,262.6666667,0.02,0.08,0.0,0.0,May,1.0,1,1,3,Returning_Visitor,False,False
2204,2270,2318,6,43.1,0.0,0.0,56,1056.15,0.026502732,0.055331772,4.163259563,0.2,May,3.0,2,4,4,Returning_Visitor,False,False
2205,2271,2319,8,119.0,0.0,0.0,31,1273.875,0.0,0.003921569,12.63441176,0.0,May,2.0,4,1,3,New_Visitor,False,True
2206,2272,2320,0,0.0,2.0,66.0,27,875.5,0.0,0.014367816,0.0,0.0,May,4.0,2,1,2,Returning_Visitor,True,False
2207,2273,2321,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3.0,2,8,4,Returning_Visitor,False,False
2208,2274,2322,4,38.5,1.0,308.0,14,582.0,0.0,0.021875,0.0,0.0,May,2.0,2,2,13,Returning_Visitor,True,False
2209,2275,2323,0,0.0,0.0,0.0,13,0.0,0.2,0.2,0.0,0.8,May,3.0,2,2,6,Returning_Visitor,False,False
2210,2276,2324,2,16.66666667,0.0,0.0,9,63.66666667,0.088888889,0.1222222219999999,0.0,0.2,May,1.0,1,4,15,Returning_Visitor,False,False
2211,2277,2325,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1.0,1,1,1,Returning_Visitor,False,False
2212,2278,2326,0,0.0,0.0,0.0,22,1443.25,0.063636364,0.109090909,0.0,0.8,May,2.0,2,1,13,Returning_Visitor,False,False
2213,2279,2327,2,18.0,4.0,15.0,30,569.1190475999999,0.0,0.04,0.0,0.0,May,2.0,2,1,4,Returning_Visitor,False,False
2214,2280,2328,3,231.0,0.0,0.0,16,386.4444443999999,0.0,0.02745098,0.0,0.2,May,1.0,1,1,3,Returning_Visitor,False,False
2215,2281,2329,0,0.0,0.0,0.0,13,399.5,0.0,0.005128205,0.0,1.0,May,3.0,2,5,1,Returning_Visitor,True,False
2216,2282,2330,1,24.0,0.0,0.0,10,238.5,0.0,0.011111111,0.0,0.0,May,2.0,4,3,3,New_Visitor,False,False
2217,2283,2331,0,0.0,0.0,0.0,3,17.0,0.066666667,0.133333333,0.0,0.0,May,2.0,2,1,3,Returning_Visitor,False,False
2218,2284,2332,1,0.0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.0,May,3.0,2,6,5,Returning_Visitor,False,False
2219,2285,2333,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,1.0,May,1.0,1,4,1,Returning_Visitor,True,False
2220,2286,2334,0,0.0,0.0,0.0,2,59.0,0.0,0.1,0.0,0.0,May,1.0,2,1,6,Returning_Visitor,False,False
2221,2287,2335,4,92.25,1.0,0.0,47,1506.220833,0.0,0.025596405,8.011553351,0.4,May,2.0,2,1,2,Returning_Visitor,False,True
2222,2288,2336,7,145.0,0.0,0.0,7,96.0,0.0,0.013333333,0.0,0.0,May,2.0,2,1,4,New_Visitor,False,False
2223,2289,2337,4,155.5,0.0,0.0,20,588.9,0.0,0.008695652,0.0,0.0,May,4.0,1,1,4,New_Visitor,False,False
2224,2290,2338,7,135.91666669999998,0.0,0.0,43,1719.4166670000002,0.004347826,0.026231884,4.242688406,0.0,May,1.0,1,3,3,Returning_Visitor,True,False
2225,2291,2339,0,0.0,0.0,0.0,4,41.0,0.1,0.15,0.0,0.4,May,2.0,2,1,2,Returning_Visitor,False,False
2226,2292,2340,0,0.0,1.0,257.0,31,1906.8,0.01875,0.048125,22.62989583,0.4,May,2.0,2,2,11,Returning_Visitor,False,True
2227,2293,2341,0,0.0,0.0,0.0,10,262.5,0.0,0.02,0.0,0.0,May,2.0,2,5,2,Returning_Visitor,False,False
2228,2294,2342,5,119.15,0.0,0.0,17,457.2333333000001,0.0,0.0074074069999999,0.0,0.0,May,3.0,2,3,2,Returning_Visitor,False,False
2229,2295,2343,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3.0,2,3,15,Returning_Visitor,False,False
2230,2296,2344,0,0.0,0.0,0.0,6,227.3333333,0.0,0.013333333,0.0,0.0,May,3.0,2,3,2,New_Visitor,True,False
2231,2297,2345,0,0.0,0.0,0.0,2,0.0,0.0,0.1,0.0,0.0,May,2.0,2,1,13,Returning_Visitor,True,False
2232,2298,2346,8,123.0,0.0,0.0,8,95.0,0.009090909,0.027272727,0.0,0.4,May,1.0,1,5,2,New_Visitor,False,False
2233,2299,2347,4,59.0,0.0,0.0,8,517.5,0.0,0.008333333,0.0,0.0,May,4.0,2,1,6,Returning_Visitor,False,False
2234,2300,2348,4,107.53333329999998,2.0,298.0,16,570.3333332999999,0.011764706,0.014705882,0.0,0.0,May,3.0,2,6,13,Returning_Visitor,False,False
2235,2301,2349,3,84.0,0.0,0.0,15,183.0952381,0.0,0.016666667,0.0,0.6,May,1.0,1,3,2,New_Visitor,False,False
2236,2302,2350,0,0.0,0.0,0.0,10,366.0,0.02,0.056666667,0.0,0.6,May,1.0,1,1,3,Returning_Visitor,False,False
2237,2303,2351,0,0.0,0.0,0.0,3,133.5,0.1,0.1555555559999999,0.0,0.4,May,2.0,4,1,6,Returning_Visitor,False,False
2238,2304,2352,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,3.0,2,1,13,Returning_Visitor,False,False
2239,2305,2353,0,0.0,0.0,0.0,25,280.9333333,0.0,0.022666667,0.0,0.4,May,2.0,2,1,13,Returning_Visitor,False,False
2240,2306,2354,0,0.0,0.0,0.0,4,44.0,0.0,0.05,0.0,0.0,May,2.0,2,2,1,Returning_Visitor,False,False
2241,2307,2355,0,0.0,0.0,0.0,9,265.6,0.022222222,0.0481481479999999,0.0,0.0,May,2.0,4,3,4,Returning_Visitor,False,False
2242,2308,2356,0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,4.0,1,1,5,Returning_Visitor,False,False
2243,2309,2357,4,124.0,0.0,0.0,3,165.0,0.0,0.033333333,0.0,0.0,May,2.0,6,4,1,Returning_Visitor,False,False
2244,2310,2358,0,0.0,0.0,0.0,5,109.0,0.08,0.1,0.0,0.0,May,3.0,2,3,3,Returning_Visitor,True,False
2245,2311,2359,2,61.16666667,0.0,0.0,47,901.25,0.008333333,0.025,32.799375,0.0,May,2.0,4,6,4,Returning_Visitor,False,True
2246,2312,2360,2,39.5,1.0,161.0,34,1406.209524,0.010810811,0.021212121,23.60518919,0.2,May,2.0,2,8,4,Returning_Visitor,False,True
2247,2313,2361,0,0.0,1.0,33.0,25,972.25,0.0192307689999999,0.012937063,0.0,0.0,May,1.0,2,1,1,Returning_Visitor,False,False
2248,2314,2362,0,0.0,0.0,0.0,34,965.8333332999998,0.0,0.01875,0.0,0.0,May,2.0,2,1,3,Returning_Visitor,False,False
2249,2315,2363,0,0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.4,May,1.0,1,3,3,Returning_Visitor,False,False
2250,2316,2364,0,0.0,0.0,0.0,5,214.0,0.0,0.04,0.0,0.0,May,3.0,2,8,1,Returning_Visitor,False,False
2251,2317,2365,0,0.0,0.0,0.0,7,267.0,0.0,0.033333333,0.0,0.2,May,2.0,2,7,1,Returning_Visitor,False,False
2252,2318,2366,8,217.0,2.0,281.5,5,236.1666667,0.0,0.014285714,0.0,0.0,May,2.0,2,3,2,Returning_Visitor,False,False
2253,2319,2367,1,80.0,2.0,48.0,25,879.6666667000002,0.0,0.007692308,0.0,0.0,May,1.0,1,4,2,New_Visitor,True,False
2254,2320,2368,0,0.0,0.0,0.0,6,1044.0,0.0,0.016666667,0.0,0.0,May,2.0,2,2,11,Returning_Visitor,False,False
2255,2321,2369,6,124.5,5.0,132.8333333,45,901.0916667,0.004,0.0101111109999999,0.0,0.0,May,2.0,5,2,2,Returning_Visitor,False,False
2256,2322,2370,3,277.6666667,1.0,32.0,32,1671.257393,0.005555556,0.017195767,0.0,0.0,May,3.0,2,8,2,Returning_Visitor,False,False
